Localizacao;Id;Titulo;IsDeleted;CreatedAt;CreatedBy;UpdatedAt;UpdatedBy;Titulo;Localizacao;Propriedade;IsDisponivel;LivroAutorId;LivroGeneroId
4205;6fa39b56-91a3-081f-a554-9ecf2bd38e6c;O LEVANTE DA ESCOLA MILITAR;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099881;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O LEVANTE DA ESCOLA MILITAR;4205;PRC;t;602bbf07-2207-524a-6993-7e04cdda30f0;96abf6cd-3a48-0b84-345c-611565e710e8
1050;6ff1d3f6-3bdf-45ad-1af5-0a4746ca2a4a;NAUFRAGOS, TRAFICANTES E DEGREDADOS: AS PRIMEIRAS EXPEDICOES AO BRASIL;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099262;e530b7d1-75cf-42d6-9567-51ba55c5e34c;NAUFRAGOS, TRAFICANTES E DEGREDADOS: AS PRIMEIRAS EXPEDICOES AO BRASIL;1050;PRC;t;b4cf104c-76d9-a285-197d-4d088c330e45;96abf6cd-3a48-0b84-345c-611565e710e8
427;702bca74-3292-846e-88bf-0218a66b9608;A CAPSULA DO TEMPO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098996;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A CAPSULA DO TEMPO;427;PRC;t;65a0cd04-64b1-26b5-3f6a-26a126fe919e;c68ca414-566e-8a6c-54cf-10dc568d4a6f
386;702fa970-a350-2a48-1eea-792291452446;QUE SEXTA-FEIRA MAIS PIRADA!;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099426;e530b7d1-75cf-42d6-9567-51ba55c5e34c;QUE SEXTA-FEIRA MAIS PIRADA!;386;PRC;t;0b859c0d-3370-7322-4606-414b31010611;c68ca414-566e-8a6c-54cf-10dc568d4a6f
947;703facfd-99aa-6881-2d69-47d8cec2812f;O SUCESSO E SER FELIZ;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099334;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O SUCESSO E SER FELIZ;947;PRC;t;2d6289ee-50b8-4ffc-82c5-d5df735d41ec;6ddc0484-26b7-951d-5866-83539b572615
1254;70512b69-1571-7e96-8fb1-77659e3d4767;O CEMITERIO DE PRAGA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099274;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O CEMITERIO DE PRAGA;1254;PRC;t;995171db-5cb3-2473-44f9-3b906e6e1050;79db3772-6538-8f98-038a-513050747f33
4027;705e47ad-7381-5711-6101-638b853079bb;TRISTAO E ISOLDA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099846;e530b7d1-75cf-42d6-9567-51ba55c5e34c;TRISTAO E ISOLDA;4027;PRC;t;f04fa760-453f-1c46-5273-e9b94e159ba1;68674d63-2e40-a644-07c9-e72d8e200c9e
3359;708935a2-9778-4b1d-66a3-b18bc4de7903;APARECIDA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099719;e530b7d1-75cf-42d6-9567-51ba55c5e34c;APARECIDA;3359;PRC;t;d379f7bd-8695-276b-7c22-8fb8ae4c9177;1a33914e-16a9-23cb-20b7-e9b7939e1e58
4243;708a8d47-39f2-06b9-71a4-c64e9a9c26eb;A ALDEIA SAGRADA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099888;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A ALDEIA SAGRADA;4243;PRC;t;c7484d3d-8443-7232-5934-a06df2819838;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3726;708e118d-38cf-95c2-a663-980310fe2b28;MEMORIAS POSTUMAS DE BRAS CUBAS;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099789;e530b7d1-75cf-42d6-9567-51ba55c5e34c;MEMORIAS POSTUMAS DE BRAS CUBAS;3726;PRC;t;987e503b-9d3f-5a68-2e9e-01f64d476e65;68674d63-2e40-a644-07c9-e72d8e200c9e
3779;7096ff22-261c-1c23-a54a-65209e6f458f;CAPITAES DA AREIA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099798;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CAPITAES DA AREIA;3779;PRC;t;4568da5e-8567-048d-513f-3b3aa9587d42;79db3772-6538-8f98-038a-513050747f33
1342;709c07c3-8965-7a9a-072b-3ec8d35023a0;UMA ETICA PARA O NOVO MILENIO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099481;e530b7d1-75cf-42d6-9567-51ba55c5e34c;UMA ETICA PARA O NOVO MILENIO;1342;PRC;t;2792da08-2565-7492-4591-d68f9a3b6c6b;39d4368c-29e7-8492-0a51-bcb5df2d88f2
2115;70a32f8e-3112-0aed-5e0b-3abf98ba4f16;QUANDO A VIDA ESCOLHE;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099446;e530b7d1-75cf-42d6-9567-51ba55c5e34c;QUANDO A VIDA ESCOLHE;2115;PRC;t;d5a8ccf4-9828-67d6-68a6-41c85489865a;c6cd4c7e-6ab5-75a8-8923-4c6cdc57231d
2174;70acf18b-8021-9dfd-4680-a1ee5a9588d5;ANSIEDADE 2;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09946;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ANSIEDADE 2;2174;PRC;t;b07fcfa0-0cee-a1e0-5f80-d8678b2e0b83;6ddc0484-26b7-951d-5866-83539b572615
850;70ae5fa0-6bc9-4f86-a673-4250aa918408;OITO CONSELHOS PARA SER BEM-SUCEDIDO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099138;e530b7d1-75cf-42d6-9567-51ba55c5e34c;OITO CONSELHOS PARA SER BEM-SUCEDIDO;850;PRC;t;402be221-7793-27ee-62d5-6d2bcc8b9934;1a33914e-16a9-23cb-20b7-e9b7939e1e58
429;70bd3c64-847c-76ca-963f-7bc06ef40480;A GRANDE DECISAO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099015;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A GRANDE DECISAO;429;PRC;t;e4de2cba-90be-1bb6-6783-cec58b5d9bef;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3795;70d24ec6-7015-66a8-2079-39c6f9493f84;ODISSEIA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099801;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ODISSEIA;3795;PRC;t;13c9bf35-546a-614f-5159-c575676f071e;c68ca414-566e-8a6c-54cf-10dc568d4a6f
336;70d3dfd1-0574-81b6-3ed3-5ecd7df89aa3;O SENHOR DOS ANEIS: A SOCIEDADE DO ANEL;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099023;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O SENHOR DOS ANEIS: A SOCIEDADE DO ANEL;336;PRC;t;b01d3db9-4256-1a54-73cb-65e955cd6dfb;79db3772-6538-8f98-038a-513050747f33
2946;70e55b2b-2374-6dd0-904c-65f47e4446a4;RADIO MUDA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099634;e530b7d1-75cf-42d6-9567-51ba55c5e34c;RADIO MUDA;2946;CEJA;t;838ba832-2acc-6030-2f87-7d2807a0300a;c68ca414-566e-8a6c-54cf-10dc568d4a6f
748;710dd784-7ca3-951c-73c8-3073ba90055d;CONHECER JESUS E TUDO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09911;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CONHECER JESUS E TUDO;748;PRC;t;4a5eb890-38e6-2d7b-68ef-fe8a472897dc;1a33914e-16a9-23cb-20b7-e9b7939e1e58
4555;7131c920-66b8-4b31-3ff9-854d5b800c9a;A MADONA DE CEDRO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099947;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A MADONA DE CEDRO;4555;PRC;t;b42d3ccc-5ce1-446b-1cb4-82d571fc37d5;68674d63-2e40-a644-07c9-e72d8e200c9e
2726;71367d3e-8665-748b-696c-489fdcdd0167;POSSO TE DAR MEU CORACAO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099586;e530b7d1-75cf-42d6-9567-51ba55c5e34c;POSSO TE DAR MEU CORACAO;2726;PRC;t;ffd3719c-2be1-2d8e-161b-f722273d483e;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1826;714a2723-7c84-0373-06db-d91517592fd8;A PRIMEIRA ORACAO DE JESSICA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09938;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A PRIMEIRA ORACAO DE JESSICA;1826;PRC;t;3f2c9991-20b8-13d8-1e8d-253e922e7243;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3901;7159a288-8850-77fa-721e-128174a2a6c6;O GUARANI;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099821;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O GUARANI;3901;PRC;t;e8be2384-8ff5-86eb-514a-449419719bc7;68674d63-2e40-a644-07c9-e72d8e200c9e
515;71618e44-5ef4-4feb-8254-b64e42bc292b;A INFANCIA ACABOU;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099019;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A INFANCIA ACABOU;515;PRC;t;838ba832-2acc-6030-2f87-7d2807a0300a;c68ca414-566e-8a6c-54cf-10dc568d4a6f
9;7178ddb6-2198-1f25-98fd-e831ff964d00;O CORTICO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098952;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O CORTICO;9;PRC;t;dc956f8a-86b5-8138-364d-911378040249;68674d63-2e40-a644-07c9-e72d8e200c9e
3777;719c5bff-5363-6ea1-5b14-3dbb17320e66;CAPITAES DA AREIA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099798;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CAPITAES DA AREIA;3777;PRC;t;4568da5e-8567-048d-513f-3b3aa9587d42;79db3772-6538-8f98-038a-513050747f33
3070;719cd0e7-954a-1a91-16f5-2f46e04494ac;A GUERRA DOS BOTOES;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09966;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A GUERRA DOS BOTOES;3070;CEJA;t;0e274867-89d1-3ad9-869b-bf3d0ee71056;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3754;71aa2300-56fd-5de2-5753-da06d5562956;MACUNAIMA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099794;e530b7d1-75cf-42d6-9567-51ba55c5e34c;MACUNAIMA;3754;PRC;t;88dec1bb-1c41-21e5-2e1c-ec8f644e31f7;68674d63-2e40-a644-07c9-e72d8e200c9e
2541;71b44ad0-6703-6210-5bb7-5ced510ea265;MENINA DE OURO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099544;e530b7d1-75cf-42d6-9567-51ba55c5e34c;MENINA DE OURO;2541;PRC;t;441491e8-5640-352c-a3fe-5daa77394877;68674d63-2e40-a644-07c9-e72d8e200c9e
394;71d43209-5d02-4dba-4d99-7a80f0f3783d;DEU A LOUCA NO TEMPO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099141;e530b7d1-75cf-42d6-9567-51ba55c5e34c;DEU A LOUCA NO TEMPO;394;PRC;t;8b804bde-053c-61f9-7970-655e78de7500;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2331;71d826fb-9df6-529a-7752-836ed776a5ae;O PERFIL DA FAMILIA DE DEUS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099497;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O PERFIL DA FAMILIA DE DEUS;2331;PRC;t;f94d4ca7-a370-6c2b-5366-77858cf99566;1a33914e-16a9-23cb-20b7-e9b7939e1e58
2741;71ed5287-111f-8d88-995c-c35c685458ea;O MISTERIO MORA AO LADO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099589;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O MISTERIO MORA AO LADO;2741;PRC;t;548e07da-654c-9a9f-6c23-ee7e5d368992;c68ca414-566e-8a6c-54cf-10dc568d4a6f
426;71fe13ae-8369-a0cf-723a-99107b295353;A CAPSULA DO TEMPO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098996;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A CAPSULA DO TEMPO;426;PRC;t;65a0cd04-64b1-26b5-3f6a-26a126fe919e;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3427;72054a6b-3808-8392-2f35-e0729078a4bf;ARTE E GESTALT;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099733;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ARTE E GESTALT;3427;PRC;t;4c18cb3d-26ce-14bb-8e25-9ebb2e5a48eb;5466f4c3-4b2d-95fb-993c-35d0b5e12cae
574;7206a49a-1881-863f-a662-1aaf5f15848c;FAMILIA IGREJA DOMESTICA: SANTOS PARA A FAMILIA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099076;e530b7d1-75cf-42d6-9567-51ba55c5e34c;FAMILIA IGREJA DOMESTICA: SANTOS PARA A FAMILIA;574;PRC;t;ff9881f9-0459-4389-1e46-11e449ee9c4d;1a33914e-16a9-23cb-20b7-e9b7939e1e58
390;72098f0f-8bc7-9385-4d89-cc80fb2d64bb;QUANDO MEU PAI PERDEU O EMPREGO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099967;e530b7d1-75cf-42d6-9567-51ba55c5e34c;QUANDO MEU PAI PERDEU O EMPREGO;390;PRC;t;5ca6eb58-021d-347b-2f10-c6d6b74e7acf;c68ca414-566e-8a6c-54cf-10dc568d4a6f
2643;7212988a-4f9a-261a-14e0-8b88560652d0;PEQUENOS FILHOTES-LALO, O LEAO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099567;e530b7d1-75cf-42d6-9567-51ba55c5e34c;PEQUENOS FILHOTES-LALO, O LEAO;2643;PRC;t;86ced0b7-2371-8ad5-55f6-e61350984065;23cbc16c-59fe-2ab1-3b49-e76ad94794de
3308;72147f16-52a8-0417-6cce-dbad49457ad9;O QUE REALMENTE A BIBLIA ENSINA?;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09971;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O QUE REALMENTE A BIBLIA ENSINA?;3308;PRC;t;88d2ffad-8731-4ee6-87a8-613369a0827f;1a33914e-16a9-23cb-20b7-e9b7939e1e58
3141;721d4985-5c69-685e-5f3d-d83fe7cc54db;VENCER OU VENCER;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099676;e530b7d1-75cf-42d6-9567-51ba55c5e34c;VENCER OU VENCER;3141;CEJA;t;527c4b9d-95e9-8662-30ef-df72d8dd09d9;c68ca414-566e-8a6c-54cf-10dc568d4a6f
1082;72459892-a1d7-73c9-0213-0a4fd8625a5a;O HOMEM DO CEU;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099295;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O HOMEM DO CEU;1082;PRC;t;2d9a02db-36ed-23c7-189f-fb333be20332;6ddc0484-26b7-951d-5866-83539b572615
318;724aa33d-57a3-9c19-513f-d81b6be257ce;GRITO DE GUERRA;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099183;e530b7d1-75cf-42d6-9567-51ba55c5e34c;GRITO DE GUERRA;318;PRC;t;852205b1-2c45-7407-32a8-60c9b7b92651;68674d63-2e40-a644-07c9-e72d8e200c9e
1445;724d0e2b-4d02-1471-8971-126f002c073b;CRONICAS: 1965-2000;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099124;e530b7d1-75cf-42d6-9567-51ba55c5e34c;CRONICAS: 1965-2000;1445;PRC;t;f5f79fdd-2549-99d3-5c94-9d3d55ec24f7;f0463958-a4fd-544f-5957-6b1f1f5e6b29
1290;725f6431-225d-3d42-7763-719745a71697;A MENSAGEM DO ISLAM;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099024;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A MENSAGEM DO ISLAM;1290;PRC;t;3bc167c9-7e68-6321-9ca4-509b6dcf3ab0;1a33914e-16a9-23cb-20b7-e9b7939e1e58
2463;7266ecfc-a466-00f5-1eef-3e56f05c0188;RAZAO E SENTIMENTO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099525;e530b7d1-75cf-42d6-9567-51ba55c5e34c;RAZAO E SENTIMENTO;2463;PRC;t;b8145402-89c6-59ea-5b21-e828a78f519a;68674d63-2e40-a644-07c9-e72d8e200c9e
253;72688711-9b04-285f-46cd-3ac35aaa845f;HERCULE POIROT;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099003;e530b7d1-75cf-42d6-9567-51ba55c5e34c;HERCULE POIROT;253;PRC;t;5e855079-73f7-7a58-73b7-ea609a125ea7;79db3772-6538-8f98-038a-513050747f33
2391;726bfc4f-7d68-7f7a-8307-8d06462628d5;EM SEUS PASSOS O QUE FARIA JESUS?;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099159;e530b7d1-75cf-42d6-9567-51ba55c5e34c;EM SEUS PASSOS O QUE FARIA JESUS?;2391;PRC;t;56e00150-68aa-9b7d-417c-e7c808efa067;1a33914e-16a9-23cb-20b7-e9b7939e1e58
2364;7279232e-45e9-2131-52da-a39790937396;NADA A PERDER: 3;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099503;e530b7d1-75cf-42d6-9567-51ba55c5e34c;NADA A PERDER: 3;2364;PRC;t;1c29e557-a402-5bbb-2a5a-47d141ce3c26;7031c524-83df-350d-77db-3706038d7363
1978;727f62a9-1fb9-5038-43da-808b90ae65e4;COMO SE ESCREVE? LINGUAGEM 26;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099101;e530b7d1-75cf-42d6-9567-51ba55c5e34c;COMO SE ESCREVE? LINGUAGEM 26;1978;PRC;t;198139a7-46eb-9303-a20b-b792fec2347b;613d6242-24d9-5bec-8478-a76caedc2faa
210;729bcb95-6891-652f-543e-83b761d80d51;A LUNETA MAGICA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099119;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A LUNETA MAGICA;210;PRC;t;f85d58ae-5214-a0de-2ceb-c8d2c5ee4902;68674d63-2e40-a644-07c9-e72d8e200c9e
4364;72a49680-422a-8c1e-1773-b52991565f71;UMA VIDA EM SEGREDO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099911;e530b7d1-75cf-42d6-9567-51ba55c5e34c;UMA VIDA EM SEGREDO;4364;PRC;t;74637430-540d-0185-6969-f0cb9d419411;79db3772-6538-8f98-038a-513050747f33
4289;72a5f8c4-0d06-6094-1fca-8cd9638e4e2a;UM PE DE MILHO;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099896;e530b7d1-75cf-42d6-9567-51ba55c5e34c;UM PE DE MILHO;4289;PRC;t;cdfff97d-710d-7ed0-84e0-737f455d2920;f0463958-a4fd-544f-5957-6b1f1f5e6b29
525;72c63568-4a8f-09b4-7d1a-2fb0b0d74ea2;A CAPSULA DO TEMPO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098997;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A CAPSULA DO TEMPO;525;PRC;t;65a0cd04-64b1-26b5-3f6a-26a126fe919e;c68ca414-566e-8a6c-54cf-10dc568d4a6f
779;72d2b164-17f8-88ac-0c1a-042128bca19b;OS RESGATADOS;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099121;e530b7d1-75cf-42d6-9567-51ba55c5e34c;OS RESGATADOS;779;PRC;t;d97c9ff6-a1ae-51fc-668e-e1c086caa2e1;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1347;72dd7f18-19b6-1ac7-2a21-74f50b304495;O CODIGO DA VINCI;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09928;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O CODIGO DA VINCI;1347;PRC;t;65f2508f-0df7-6636-8f3a-bf602ff7332f;79db3772-6538-8f98-038a-513050747f33
2875;72ddeac9-588a-0e0f-7538-630138731e70;O TIGRE NA SOMBRA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099619;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O TIGRE NA SOMBRA;2875;CEJA;t;6ea47001-079f-4e6a-7581-b6b2e5b26552;68674d63-2e40-a644-07c9-e72d8e200c9e
1673;72e577c3-0acb-0fc0-27ba-bf75a93d948f;SO POR HOJE ATE A ETERNIDADE: UM CAMINHO PARA A SOBRIEDADE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099348;e530b7d1-75cf-42d6-9567-51ba55c5e34c;SO POR HOJE ATE A ETERNIDADE: UM CAMINHO PARA A SOBRIEDADE;1673;PRC;t;97b508a4-90a8-9589-37d9-03869b4b96f3;1a33914e-16a9-23cb-20b7-e9b7939e1e58
36;72f2c512-2c76-6b32-72aa-d09cc2277ab1;O CORTICO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098957;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O CORTICO;36;PRC;t;dc956f8a-86b5-8138-364d-911378040249;68674d63-2e40-a644-07c9-e72d8e200c9e
2297;7305336e-a09d-6daf-15e3-f861a28226dd;COMO VENCER SUAS GUERRAS PELA FE;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099449;e530b7d1-75cf-42d6-9567-51ba55c5e34c;COMO VENCER SUAS GUERRAS PELA FE;2297;PRC;t;1c29e557-a402-5bbb-2a5a-47d141ce3c26;1a33914e-16a9-23cb-20b7-e9b7939e1e58
2196;7305d665-72d8-14fe-0668-24fb77b25e62;A CARICIA ESSENCIAL: UMA PSICOLOGIA DO AFETO;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.098998;e530b7d1-75cf-42d6-9567-51ba55c5e34c;A CARICIA ESSENCIAL: UMA PSICOLOGIA DO AFETO;2196;PRC;t;2d6289ee-50b8-4ffc-82c5-d5df735d41ec;6ddc0484-26b7-951d-5866-83539b572615
402;730da681-0fb0-708b-9f13-05781dbc6777;O FANTASMA DO SHOPPING OPERA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099964;e530b7d1-75cf-42d6-9567-51ba55c5e34c;O FANTASMA DO SHOPPING OPERA;402;PRC;t;d6297e5e-8751-a1a8-5014-75ffdd7a848f;c68ca414-566e-8a6c-54cf-10dc568d4a6f
3414;731a66e3-02ba-788f-0ac7-f681755c42dd;TEMPO DE ESPERANCA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.09973;e530b7d1-75cf-42d6-9567-51ba55c5e34c;TEMPO DE ESPERANCA;3414;PRC;t;4867663d-195e-8f80-9ac6-7c6fcd39104d;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1567;732b2440-492c-846d-4c93-8ec01a6f5ebd;RAISSA: UMA VIAGEM AO PARAISO DA DROGA;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099432;e530b7d1-75cf-42d6-9567-51ba55c5e34c;RAISSA: UMA VIAGEM AO PARAISO DA DROGA;1567;PRC;t;ea159e89-9167-68c3-26ea-1127e5746f05;7031c524-83df-350d-77db-3706038d7363
1663;732df15f-3f49-389e-84c6-ba04869292b1;SO POR HOJE ATE A ETERNIDADE: UM CAMINHO PARA A SOBRIEDADE;t;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099346;e530b7d1-75cf-42d6-9567-51ba55c5e34c;SO POR HOJE ATE A ETERNIDADE: UM CAMINHO PARA A SOBRIEDADE;1663;PRC;t;97b508a4-90a8-9589-37d9-03869b4b96f3;1a33914e-16a9-23cb-20b7-e9b7939e1e58
1343;73359175-3e7b-2daa-2ea2-734f25255291;ANALISE DA INTELIGENCIA DE CRISTO: O MESTRE DOS MESTRES;f;2022-05-18 19:21:21.359743;1e526008-75f7-4a01-9942-d178f2b38888;2022-06-01 14:14:55.099271;e530b7d1-75cf-42d6-9567-51ba55c5e34c;ANALISE DA INTELIGENCIA DE CRISTO: O MESTRE DOS MESTRES;1343;PRC;t;5e18f5ea-0927-7616-69a8-8b714509450f;6ddc0484-26b7-951d-5866-83539b572615
